"SiteID"	"Country"	"Latitude"	"Longitude"	"SiteName"	"C14ID"	"SiteType"	"Period"	"PhaseCode"	"LabCode"	"C14BP"	"C14SD"	"Material"	"MaterialSpecies"	"Culture"	"Reliability"	"tpq"	"taq"	"select"	"FN"	"RedNeo"	"bib"	"bib_url"	"inTime"	"inSpace"	"X26"
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"MN"	"Layer VI"	"Ly-4302"	"7540"	140	"WC"	"Wood charcoal (unidentified)"	"Contamied"	"LOW"	-6646	-6081	FALSE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"Layer XI"	"Beta-75220"	"6730"	80	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5753	-5481	TRUE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"H19"	"Beta-239377"	"6510"	40	"F"	"Ovis sp."	"Impresso-Cardial"	"HIGH"	-5558	-5373	TRUE	NA	1	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"H16"	"Gif-A101360"	"6490"	90	"CE"	"Cerealia sp. (unidentified)"	"Impresso-Cardial"	"HIGH"	-5621	-5229	TRUE	NA	1	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"Layer X"	"Beta-75219"	"6420"	80	"WC"	"Wood charcoal (unidentified)"	NA	"LOW"	-5528	-5216	TRUE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"EVII"	"Beta-142228"	"6340"	70	"CE"	"Cerealia sp. (unidentified)"	"Impresso-Cardial"	"HIGH"	-5476	-5082	TRUE	NA	1	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"EVIIa"	"Beta-107405"	"6280"	80	"F"	"Ovis sp."	"Impresso-Cardial"	"HIGH"	-5471	-5031	TRUE	NA	1	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"Layer X"	"Beta-75218"	"6260"	80	"WC"	"Wood charcoal (unidentified)"	NA	"LOW"	-5465	-5002	TRUE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"Layer IX"	"Beta-75217"	"6150"	80	"WC"	"Wood charcoal (unidentified)"	NA	"LOW"	-5305	-4850	TRUE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"Layer VIII"	"Beta-75216"	"6010"	80	"WC"	"Wood charcoal (unidentified)"	"Néolithique IB"	"LOW"	-5207	-4714	TRUE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"MN"	"Layer VI"	"UBAR-172"	"5990"	80	"WC"	"Wood charcoal (unidentified)"	NA	"LOW"	-5206	-4689	TRUE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"H15"	"Gif-A101358"	"5980"	100	"CE"	"Cerealia sp. (unidentified)"	"Impresso-Cardial"	"LOW"	-5208	-4614	TRUE	NA	1	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"Layer VIII"	"Beta-75215"	"5930"	80	"WC"	"Wood charcoal (unidentified)"	"Néolithique IB"	"LOW"	-5026	-4604	TRUE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"Layer VII"	"Ly-4303"	"5820"	130	"WC"	"Wood charcoal (unidentified)"	"Néolithique IC"	"LOW"	-4993	-4368	FALSE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"EN"	"Layer VII"	"Beta-75214"	"5790"	80	"WC"	"Wood charcoal (unidentified)"	"Néolithique IC"	"LOW"	-4833	-4454	FALSE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"MN"	"Layer VI"	"Beta-75213"	"5640"	80	"WC"	"Wood charcoal (unidentified)"	NA	"LOW"	-4678	-4344	FALSE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	38.685691	0.152631	"Cova de les Cendres"	NA	"GR"	"LN"	"Layer IV-V"	"UBAR-173"	"5330"	110	"WC"	"Wood charcoal (unidentified)"	NA	"LOW"	-4441	-3948	FALSE	NA	NA	"Bernabeu & Molina 2011"	"Bernabeu11"	1	1	NA
NA	"Spain"	41.119853	0.145791	"Abrigo de El Pontet"	NA	"RK"	"LM"	"Layer E"	"GrN-16313"	"7340"	70	"WC"	"Wood charcoal (unidentified)"	"Geometric Mesolithic"	"LOW"	-6380	-6066	FALSE	NA	NA	"García-Martínez de Legrán et al. 2016"	"10.1016/j.quaint.2015.06.050"	1	1	NA
NA	"Spain"	41.119853	0.145791	"Abrigo de El Pontet"	NA	"RK"	"LM"	"Layer C inf"	"GrN-14241"	"6370"	70	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5475	-5216	TRUE	NA	NA	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	41.119853	0.145791	"Abrigo de El Pontet"	NA	"RK"	"MN"	"Layer b"	"GrN-14240"	"5450"	290	"WC"	"Wood charcoal (unidentified)"	"Middle Neolithic"	"LOW"	-4948	-3648	FALSE	NA	NA	"Manen & Sabatier 2003"	"10.3406/bspf.2003.12868"	1	1	NA
NA	"Spain"	41.119853	0.145791	"Costalena"	NA	"RK"	"LM"	"Layer 3 sup."	"GrN-14098"	"6420"	250	"F"	"Bone (unidentfied)"	"Geometric Mesolithic B"	"LOW"	-5831	-4795	TRUE	NA	NA	"Barandiaran & Cava 2000"	"Barandiaran00"	1	1	NA
NA	"Spain"	41.119853	0.145791	"Costalena"	NA	"RK"	"EN"	"C3 (med/alt)"	"GrA-10949"	"6310"	170	"F"	"Bone (unidentified)"	"Early Neolithic"	"LOW"	-5616	-4847	TRUE	NA	1	"Juan Cabanilles & Marti Oliver 2008"	"Cabanilles08"	1	1	NA
NA	"Spain"	41.119853	0.145791	"Costalena"	NA	"RK"	"MN"	"Layer c2, medium height"	"GrA-13264"	"5480"	50	"F"	"Bone (unidentified)"	"Middle Neolithic"	"MEDIUM"	-4446	-4243	FALSE	NA	NA	"Manen & Sabatier 2003"	"10.3406/bspf.2003.12868"	1	1	NA
NA	"Spain"	38.784526	0.137559	"Cova Foradada Xabia"	NA	"GR"	"LM"	"UE II"	"Beta-167654"	"7770"	50	"H"	"Homo sapiens"	"Mesollithic"	"HIGH"	-6687	-6475	FALSE	NA	NA	"Casabó 2014"	"Casabo14"	1	1	NA
NA	"Spain"	41.04649	0.103834	"Botiquería de los Moros"	NA	"RK"	"LM"	"Layer 2"	"GrA-13265"	"7600"	50	"F"	"Cervus elaphus"	"Geometric Mesolithic"	"HIGH"	-6588	-6381	FALSE	NA	1	"García-Martínez de Legrán et al. 2016"	"10.1016/j.quaint.2015.06.050"	1	1	NA
NA	"Spain"	41.04649	0.103834	"Botiquería de los Moros"	NA	"RK"	"LM"	"Layer 4"	"GrA-13267"	"6830"	50	"F"	"Bone (unidentified)"	"Geometric Mesolithic"	"MEDIUM"	-5830	-5629	TRUE	NA	1	"García-Martínez de Legrán et al. 2016"	"10.1016/j.quaint.2015.06.050"	1	1	NA
NA	"Spain"	41.04649	0.103834	"Botiquería de los Moros"	NA	"RK"	"LM"	"Layer 8"	"GrA-13270"	"6240"	50	"F"	"Bone (unidentified)"	"Early Neolithic"	"MEDIUM"	-5316	-5046	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	41.04649	0.103834	"Botiquería de los Moros"	NA	"RK"	"LM"	"Layer 6"	"GrA-13268"	"6040"	50	"F"	"Bone (unidentified)"	"Early Neolithic"	"MEDIUM"	-5201	-4796	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	41.04649	0.103834	"Botiqueria dels Moros"	NA	"RK"	"LM"	"Layer 2, Q: 1H, Heart"	"Ly-1198"	"7550"	200	"WC"	"Wood charcoal (unidentified)"	"Geometric Mesolithic A"	"LOW"	-7029	-6017	FALSE	NA	NA	"Barandiaran & Cava 2000"	"Barandiaran00"	1	1	NA
NA	"Spain"	42.515372	0.100692	"Cueva Lobrica"	NA	"GR"	"EN"	"Hearth,Test pit 2"	"CNA-4611.1.1"	"6410"	35	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5474	-5316	TRUE	NA	1	"Gassiot et al. 2019"	"Gassiot19"	1	1	NA
NA	"Spain"	40.400895	0.070712	"Mas Blanc"	NA	"OP"	"EN"	"Pit n/a"	"Beta-?"	"6009"	40	"WC"	"Wood charcoal (unidentified)"	"AMS"	"LOW"	-5001	-4793	TRUE	NA	1	"Oms et al. 2018"	"10.1016/j.quaint.2017.06.003"	1	1	NA
NA	"Spain"	42.228576	0.040975	"Abrigo de Huerto Raso"	NA	"RK"	"EN"	"b (base)"	"GrA-21360"	"6310"	60	"WC"	"Wood charcoal (unidentified)"	"Epicardial"	"LOW"	-5470	-5072	TRUE	NA	1	"González-Sampériz et al. 2009"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	38.854996	0.005865	"El Barranquet"	NA	"OP"	"EN"	"East"	"Beta-239379"	"6510"	50	"F"	"Cervus elaphus"	"Impresso-Cardial"	"HIGH"	-5611	-5369	TRUE	NA	1	"Bernabeu et al. 2018"	"10.1016/j.quaint.2017.03.071"	1	1	NA
NA	"Spain"	38.854996	0.005865	"El Barranquet"	NA	"OP"	"EN"	"East"	"Beta-221431"	"6510"	50	"F"	"Ovis aries"	"Impresso-Cardial"	"HIGH"	-5611	-5369	TRUE	NA	1	"Bernabeu et al. 2018"	"10.1016/j.quaint.2017.03.071"	1	1	NA
NA	"Spain"	38.911304	-0.118948	"El Collado"	NA	"BU"	"LM"	"burial 9"	"CNA-1625,1"	"7801"	38	"H"	"Homo sapiens"	"Mesolithic"	"HIGH"	-6736	-6504	FALSE	NA	NA	"Gibaja et al. 2015"	"10.1371/journal.pone.0115505"	1	1	NA
NA	"Spain"	38.911304	-0.118948	"El Collado"	NA	"BU"	"LM"	"burial 11"	"CNA-16261,1"	"7742"	35	"H"	"Homo sapiens"	"Mesolithic"	"HIGH"	-6642	-6481	FALSE	NA	NA	"Gibaja et al. 2015"	"10.1371/journal.pone.0115505"	1	1	NA
NA	"Spain"	38.911304	-0.118948	"El Collado"	NA	"BU"	"LM"	"burial 13"	"UBAR-281"	"7640"	120	"H"	"Homo sapiens"	"Mesolithic"	"LOW"	-6802	-6229	FALSE	NA	NA	"Gibaja et al. 2015"	"10.1371/journal.pone.0115505"	1	1	NA
NA	"Spain"	38.911304	-0.118948	"El Collado"	NA	"BU"	"LM"	"burial 13"	"UBAR-280"	"7570"	160	"H"	"Homo sapiens"	"Mesolithic"	"LOW"	-6816	-6069	FALSE	NA	NA	"Gibaja et al. 2015"	"10.1371/journal.pone.0115505"	1	1	NA
NA	"Spain"	40.4565	-0.1319	"Cingle del Mas Nou"	NA	"RK"	"LM"	"3"	"Beta-170714"	"7010"	40	"H"	"Homo sapiens"	"Geometric Mesolithic B"	"HIGH"	-5988	-5788	TRUE	NA	NA	"Juan Cabanilles & Martí Oliver 2011"	"10.1387/veleia.2033"	1	1	NA
NA	"Spain"	40.4565	-0.1319	"Cingle del Mas Nou"	NA	"RK"	"LM"	"3"	"Beta-170715"	"6920"	40	"H"	"Homo sapiens"	"Geometric Mesolithic B"	"HIGH"	-5894	-5721	TRUE	NA	NA	"Juan Cabanilles & Martí Oliver 2011"	"10.1387/veleia.2033"	1	1	NA
NA	"Spain"	40.4565	-0.1319	"Cingle del Mas Nou"	NA	"RK"	"LMEN"	"N1"	"Beta-136677"	"6900"	70	"H"	"Homo sapiens"	"MR-NA"	"HIGH"	-5975	-5661	TRUE	NA	NA	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.4565	-0.1319	"Cingle del Mas Nou"	NA	"RK"	"LM"	"3"	"Beta-170713"	"6760"	40	"H"	"Homo sapiens"	"Geometric Mesolithic B"	"HIGH"	-5727	-5573	TRUE	NA	NA	"Juan Cabanilles & Martí Oliver 2011"	"10.1387/veleia.2033"	1	1	NA
NA	"Spain"	40.4565	-0.1319	"Cingle del Mas Nou"	NA	"RK"	"LMEN"	"N1"	"Beta-136678"	"6560"	130	"WC"	"Wood charcoal (unidentified)"	"MR-NA"	"LOW"	-5722	-5225	TRUE	NA	NA	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"LM"	"Zi -184"	"CSIC-353"	"7640"	110	"WC"	"Wood charcoal (unidentified)"	"Late Mesolithic"	"LOW"	-6696	-6235	FALSE	NA	1	"Olaria Puyoles 2000"	"Olaria00"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"LM"	"Zi -182"	"CSIC-357"	"7210"	70	"WC"	"Wood charcoal (unidentified)"	"Late Mesolithic"	"LOW"	-6228	-5926	FALSE	NA	1	"Olaria Puyoles 2000"	"Olaria00"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"LM"	"Zi -180"	"CSIC-356"	"7100"	70	"WC"	"Wood charcoal (unidentified)"	"Late Mesolithic"	"LOW"	-6081	-5802	TRUE	NA	1	"Olaria Puyoles 2000"	"Olaria00"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -135"	"Beta-149009"	"6390"	40	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5474	-5229	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -119"	"Beta-149006"	"6250"	80	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5462	-4997	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -111 a -120"	"Beta-149004"	"6150"	70	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5300	-4856	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -65 a -79"	"Beta-149001"	"6140"	90	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5306	-4843	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -120 a -130"	"Beta-149007"	"6130"	60	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5217	-4852	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -49 a -78"	"Beta-149000"	"6080"	80	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5213	-4797	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Z1 -118 a -120"	"Beta-149005"	"6070"	80	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5211	-4794	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -15 a -41"	"Beta-148994"	"5980"	70	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5045	-4710	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -45 a -83"	"Beta-148999"	"5980"	70	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5045	-4710	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -45 a -57"	"Beta-148997"	"5870"	80	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-4941	-4540	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -34 a -48"	"Beta-148996"	"5860"	70	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-4904	-4541	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"EN"	"Zi -9 a -15"	"Beta-148993"	"5820"	40	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-4786	-4551	TRUE	NA	1	"González-Sampériz et al. 2008"	"10.1016/j.yqres.2008.10.006"	1	1	NA
NA	"Spain"	40.45999	-0.13224	"Cova Fosca"	NA	"GR"	"MN"	"Layer SUP"	"I-9867"	"5715"	180	"WC"	"Wood charcoal (unidentified)"	NA	"LOW"	-5038	-4170	FALSE	NA	NA	"Manen & Sabatier 2003"	"10.3406/bspf.2003.12868"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"GrN-12685"	"6770"	70	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5802	-5554	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"GrN-12683"	"6650"	80	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5715	-5476	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"GrA-38022"	"6580"	35	"F"	"Ovis aries"	"Impresso-Cardial"	"HIGH"	-5617	-5477	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"GrA-34258"	"6530"	40	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5612	-5381	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"GrN-13604"	"6490"	40	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5534	-5363	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"UCIAMS-66317"	"6470"	25	"F"	"Ovis aries"	"Impresso-Cardial"	"HIGH"	-5480	-5375	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"CSIC-378"	"6460"	70	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5604	-5230	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"GrA-34257"	"6410"	40	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5475	-5314	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b silos"	"GrA-28341"	"6380"	40	"SE"	"Corylus avellana"	"Impresso-Cardial"	"HIGH"	-5474	-5223	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"GrA-34256"	"6335"	40	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5463	-5215	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1a"	"GrN-13605"	"6330"	70	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5475	-5078	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b"	"GrN-13602"	"6330"	90	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5477	-5061	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1a"	"GrN-13603"	"6260"	100	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5473	-4958	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1a"	"CSIC-379"	"6230"	70	"H"	"Homo sapiens"	"Impresso-Cardial"	"HIGH"	-5356	-4997	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1a"	"GrA-26912"	"6230"	45	"H"	"Homo sapiens"	"Impresso-Cardial"	"HIGH"	-5308	-5051	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1a"	"MAMS-28127"	"6227"	28	"H"	"Homo sapiens"	"Impresso-Cardial"	"HIGH"	-5302	-5061	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1a"	"D-AMS15831"	"6180"	54	"H"	"Homo sapiens"	"Impresso-Cardial"	"HIGH"	-5302	-4991	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	42.214223	-0.140847	"Cueva de Chaves"	NA	"GR"	"EN"	"1b int"	"CSIC-381"	"6120"	70	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5284	-4846	TRUE	NA	1	"Utrilla et al. 2018"	"10.3989/tp.2018.12214"	1	1	NA
NA	"Spain"	41.057848	-0.163268	"Abrigo de Alonso Norte"	NA	"RK"	"EN"	"n/a"	"D-AMS-018640"	"6069"	27	"WC"	"Wood charcoal (unidentified)"	"Neolithic"	"LOW"	-5199	-4851	TRUE	NA	1	"Laborda et al. 2017"	"Laborda17"	1	1	NA
NA	"Spain"	38.800601	-0.163287	"Cova Fosca Vall d’Ebo"	NA	"GR"	"EN"	"n/a"	"OxA-26047"	"6413"	33	"F"	"Ovis sp."	"Impresso-Cardial"	"MEDIUM"	-5474	-5319	TRUE	NA	1	"García Borja et al. 2012"	"Borja12"	1	1	NA
NA	"Spain"	38.726325	-0.191546	"Coves de Santa Maira"	NA	"GR"	"EN"	"IB"	"Beta-75224"	"5640"	140	"WC"	"Wood charcoal (unidentified)"	"Neolithic"	"LOW"	-4836	-4171	FALSE	NA	NA	"Rojo et al. 2006"	"Rojo06"	1	1	NA
NA	"Spain"	39.8167	-0.2334	"Covacho de Can Ballester"	NA	"RK"	"EN"	"Layer III"	"I-10463"	"6950"	120	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-6054	-5631	TRUE	NA	NA	"Manen & Sabatier 2003"	"10.3406/bspf.2003.12868"	1	1	NA
NA	"Spain"	40.532685	-0.262055	"Cingle del Mas Cremat"	NA	"RK"	"LM"	"VI-V"	"Beta-232341"	"6800"	50	"SE"	"Corylus avellana"	"Geometric Mesolithic B"	"HIGH"	-5786	-5622	TRUE	NA	NA	"Marchand & Perrin 2017 "	"10.1016/j.quaint.2015.07.059"	1	1	NA
NA	"Spain"	40.532685	-0.262055	"Cingle del Mas Cremat"	NA	"RK"	"LM"	"VI-V"	"Beta-232342"	"6780"	50	"SE"	"Corylus avellana"	"Geometric Mesolithic B"	"HIGH"	-5748	-5568	TRUE	NA	NA	"Marchand & Perrin 2017 "	"10.1016/j.quaint.2015.07.059"	1	1	NA
NA	"Spain"	38.788397	-0.282419	"Tossal de la Roca"	NA	"RK"	"LM"	"n.I exterior"	"Gif-6898"	"7660"	80	"F"	"Bone (unidentfied)"	"Geometric Mesolithic A"	"MEDIUM"	-6652	-6381	FALSE	NA	NA	"Marchand & Perrin 2017"	"10.1016/j.quaint.2015.07.059"	1	1	NA
NA	"Spain"	38.788397	-0.282419	"Tossal de la Roca"	NA	"RK"	"LM"	"n.I exterior"	"Gif-6897"	"7560"	80	"F"	"Bone (unidentfied)"	"Geometric Mesolithic A"	"MEDIUM"	-6571	-6238	FALSE	NA	NA	"Marchand & Perrin 2017"	"10.1016/j.quaint.2015.07.059"	1	1	NA
NA	"Spain"	38.814485	-0.297931	"Cova d’en Pardo"	NA	"GR"	"EN"	"n/a"	"Beta-231880"	"6660"	40	"F"	"Bone (unidentified)"	"Neolithic"	"MEDIUM"	-5653	-5483	TRUE	NA	1	"Garcia-Puchol et al. 2017"	"10.1017/RDC.2017.61"	1	1	NA
