region	site	date	cause	type	density
8815	Izaz	Tell Baraghedeh	2017-12-19	Occupation/Continued Use	Domestic	0.00290697674418605
8816	Izaz	Tell Baraghedeh	2017-12-20	Occupation/Continued Use	Domestic	0.00290697674418605
8817	Izaz	Tell Baraghedeh	2017-12-21	Occupation/Continued Use	Domestic	0.00290697674418605
8818	Izaz	Tell Baraghedeh	2017-12-22	Occupation/Continued Use	Domestic	0.00290697674418605
8819	Izaz	Tell Baraghedeh	2017-12-23	Occupation/Continued Use	Domestic	0.00290697674418605
8820	Izaz	Tell Baraghedeh	2017-12-24	Occupation/Continued Use	Domestic	0.00290697674418605
8821	Izaz	Tell Baraghedeh	2017-12-25	Occupation/Continued Use	Domestic	0.00290697674418605
8822	Izaz	Tell Baraghedeh	2017-12-26	Occupation/Continued Use	Domestic	0.00290697674418605
8823	Izaz	Tell Baraghedeh	2017-12-27	Occupation/Continued Use	Domestic	0.00290697674418605
8824	Izaz	Tell Baraghedeh	2017-12-28	Occupation/Continued Use	Domestic	0.00290697674418605
8825	Izaz	Tell Baraghedeh	2017-12-29	Occupation/Continued Use	Domestic	0.00290697674418605
8826	Izaz	Tell Baraghedeh	2017-12-30	Occupation/Continued Use	Domestic	0.00290697674418605
8827	Izaz	Tell Baraghedeh	2017-12-31	Occupation/Continued Use	Domestic	0.00290697674418605
8828	Izaz	Tell Baraghedeh	2018-01-01	Occupation/Continued Use	Domestic	0.00290697674418605
8829	Izaz	Tell Baraghedeh	2018-01-02	Occupation/Continued Use	Domestic	0.00290697674418605
8830	Izaz	Tell Baraghedeh	2018-01-03	Occupation/Continued Use	Domestic	0.00290697674418605
8831	Izaz	Tell Baraghedeh	2018-01-04	Occupation/Continued Use	Domestic	0.00290697674418605
8832	Izaz	Tell Baraghedeh	2018-01-05	Occupation/Continued Use	Domestic	0.00290697674418605
8833	Izaz	Tell Baraghedeh	2018-01-06	Occupation/Continued Use	Domestic	0.00290697674418605
8834	Izaz	Tell Baraghedeh	2018-01-07	Occupation/Continued Use	Domestic	0.00290697674418605
8835	Izaz	Tell Baraghedeh	2018-01-08	Occupation/Continued Use	Domestic	0.00290697674418605
8836	Izaz	Tell Baraghedeh	2018-01-09	Occupation/Continued Use	Domestic	0.00290697674418605
8837	Izaz	Tell Baraghedeh	2018-01-10	Occupation/Continued Use	Domestic	0.00290697674418605
8838	Izaz	Tell Baraghedeh	2018-01-11	Occupation/Continued Use	Domestic	0.00290697674418605
8839	Izaz	Tell Baraghedeh	2018-01-12	Occupation/Continued Use	Domestic	0.00290697674418605
8840	Izaz	Tell Baraghedeh	2018-01-13	Occupation/Continued Use	Domestic	0.00290697674418605
8841	Izaz	Tell Baraghedeh	2018-01-14	Occupation/Continued Use	Domestic	0.00290697674418605
8842	Izaz	Tell Baraghedeh	2018-01-15	Occupation/Continued Use	Domestic	0.00290697674418605
8843	Izaz	Tell Baraghedeh	2018-01-16	Occupation/Continued Use	Domestic	0.00290697674418605
8844	Izaz	Tell Baraghedeh	2018-01-17	Occupation/Continued Use	Domestic	0.00290697674418605
8845	Izaz	Tell Baraghedeh	2018-01-18	Occupation/Continued Use	Domestic	0.00290697674418605
8846	Izaz	Tell Baraghedeh	2018-01-19	Occupation/Continued Use	Domestic	0.00290697674418605
8847	Izaz	Tell Baraghedeh	2018-01-20	Occupation/Continued Use	Domestic	0.00290697674418605
8848	Izaz	Tell Baraghedeh	2018-01-21	Occupation/Continued Use	Domestic	0.00290697674418605
8849	Izaz	Tell Baraghedeh	2018-01-22	Occupation/Continued Use	Domestic	0.00290697674418605
8850	Izaz	Tell Baraghedeh	2018-01-23	Occupation/Continued Use	Domestic	0.00290697674418605
8851	Izaz	Tell Baraghedeh	2018-01-24	Occupation/Continued Use	Domestic	0.00290697674418605
8852	Izaz	Tell Baraghedeh	2018-01-25	Occupation/Continued Use	Domestic	0.00290697674418605
8853	Izaz	Tell Baraghedeh	2018-01-26	Occupation/Continued Use	Domestic	0.00290697674418605
8854	Izaz	Tell Baraghedeh	2018-01-27	Occupation/Continued Use	Domestic	0.00290697674418605
8855	Izaz	Tell Baraghedeh	2018-01-28	Occupation/Continued Use	Domestic	0.00290697674418605
8856	Izaz	Tell Baraghedeh	2018-01-29	Occupation/Continued Use	Domestic	0.00290697674418605
8857	Izaz	Tell Battal	2004-01-01	Construction	Domestic	0.00273224043715847
8858	Izaz	Tell Battal	2004-01-02	Construction	Domestic	0.00273224043715847
8859	Izaz	Tell Battal	2004-01-03	Construction	Domestic	0.00273224043715847
8860	Izaz	Tell Battal	2004-01-04	Construction	Domestic	0.00273224043715847
8861	Izaz	Tell Battal	2004-01-05	Construction	Domestic	0.00273224043715847
8862	Izaz	Tell Battal	2004-01-06	Construction	Domestic	0.00273224043715847
8863	Izaz	Tell Battal	2004-01-07	Construction	Domestic	0.00273224043715847
8864	Izaz	Tell Battal	2004-01-08	Construction	Domestic	0.00273224043715847
8865	Izaz	Tell Battal	2004-01-09	Construction	Domestic	0.00273224043715847
8866	Izaz	Tell Battal	2004-01-10	Construction	Domestic	0.00273224043715847
8867	Izaz	Tell Battal	2004-01-11	Construction	Domestic	0.00273224043715847
8868	Izaz	Tell Battal	2004-01-12	Construction	Domestic	0.00273224043715847
8869	Izaz	Tell Battal	2004-01-13	Construction	Domestic	0.00273224043715847
8870	Izaz	Tell Battal	2004-01-14	Construction	Domestic	0.00273224043715847
8871	Izaz	Tell Battal	2004-01-15	Construction	Domestic	0.00273224043715847
8872	Izaz	Tell Battal	2004-01-16	Construction	Domestic	0.00273224043715847
8873	Izaz	Tell Battal	2004-01-17	Construction	Domestic	0.00273224043715847
8874	Izaz	Tell Battal	2004-01-18	Construction	Domestic	0.00273224043715847
8875	Izaz	Tell Battal	2004-01-19	Construction	Domestic	0.00273224043715847
8876	Izaz	Tell Battal	2004-01-20	Construction	Domestic	0.00273224043715847
8877	Izaz	Tell Battal	2004-01-21	Construction	Domestic	0.00273224043715847
8878	Izaz	Tell Battal	2004-01-22	Construction	Domestic	0.00273224043715847
8879	Izaz	Tell Battal	2004-01-23	Construction	Domestic	0.00273224043715847
8880	Izaz	Tell Battal	2004-01-24	Construction	Domestic	0.00273224043715847
8881	Izaz	Tell Battal	2004-01-25	Construction	Domestic	0.00273224043715847
8882	Izaz	Tell Battal	2004-01-26	Construction	Domestic	0.00273224043715847
8883	Izaz	Tell Battal	2004-01-27	Construction	Domestic	0.00273224043715847
8884	Izaz	Tell Battal	2004-01-28	Construction	Domestic	0.00273224043715847
8885	Izaz	Tell Battal	2004-01-29	Construction	Domestic	0.00273224043715847
8886	Izaz	Tell Battal	2004-01-30	Construction	Domestic	0.00273224043715847
8887	Izaz	Tell Battal	2004-01-31	Construction	Domestic	0.00273224043715847
8888	Izaz	Tell Battal	2004-02-01	Construction	Domestic	0.00273224043715847
8889	Izaz	Tell Battal	2004-02-02	Construction	Domestic	0.00273224043715847
8890	Izaz	Tell Battal	2004-02-03	Construction	Domestic	0.00273224043715847
8891	Izaz	Tell Battal	2004-02-04	Construction	Domestic	0.00273224043715847
8892	Izaz	Tell Battal	2004-02-05	Construction	Domestic	0.00273224043715847
8893	Izaz	Tell Battal	2004-02-06	Construction	Domestic	0.00273224043715847
8894	Izaz	Tell Battal	2004-02-07	Construction	Domestic	0.00273224043715847
8895	Izaz	Tell Battal	2004-02-08	Construction	Domestic	0.00273224043715847
8896	Izaz	Tell Battal	2004-02-09	Construction	Domestic	0.00273224043715847
8897	Izaz	Tell Battal	2004-02-10	Construction	Domestic	0.00273224043715847
8898	Izaz	Tell Battal	2004-02-11	Construction	Domestic	0.00273224043715847
8899	Izaz	Tell Battal	2004-02-12	Construction	Domestic	0.00273224043715847
8900	Izaz	Tell Battal	2004-02-13	Construction	Domestic	0.00273224043715847
8901	Izaz	Tell Battal	2004-02-14	Construction	Domestic	0.00273224043715847
8902	Izaz	Tell Battal	2004-02-15	Construction	Domestic	0.00273224043715847
8903	Izaz	Tell Battal	2004-02-16	Construction	Domestic	0.00273224043715847
8904	Izaz	Tell Battal	2004-02-17	Construction	Domestic	0.00273224043715847
8905	Izaz	Tell Battal	2004-02-18	Construction	Domestic	0.00273224043715847
8906	Izaz	Tell Battal	2004-02-19	Construction	Domestic	0.00273224043715847
8907	Izaz	Tell Battal	2004-02-20	Construction	Domestic	0.00273224043715847
8908	Izaz	Tell Battal	2004-02-21	Construction	Domestic	0.00273224043715847
8909	Izaz	Tell Battal	2004-02-22	Construction	Domestic	0.00273224043715847
8910	Izaz	Tell Battal	2004-02-23	Construction	Domestic	0.00273224043715847
8911	Izaz	Tell Battal	2004-02-24	Construction	Domestic	0.00273224043715847
8912	Izaz	Tell Battal	2004-02-25	Construction	Domestic	0.00273224043715847
8913	Izaz	Tell Battal	2004-02-26	Construction	Domestic	0.00273224043715847
8914	Izaz	Tell Battal	2004-02-27	Construction	Domestic	0.00273224043715847
8915	Izaz	Tell Battal	2004-02-28	Construction	Domestic	0.00273224043715847
8916	Izaz	Tell Battal	2004-02-29	Construction	Domestic	0.00273224043715847
8917	Izaz	Tell Battal	2004-03-01	Construction	Domestic	0.00273224043715847
8918	Izaz	Tell Battal	2004-03-02	Construction	Domestic	0.00273224043715847
8919	Izaz	Tell Battal	2004-03-03	Construction	Domestic	0.00273224043715847
8920	Izaz	Tell Battal	2004-03-04	Construction	Domestic	0.00273224043715847
8921	Izaz	Tell Battal	2004-03-05	Construction	Domestic	0.00273224043715847
8922	Izaz	Tell Battal	2004-03-06	Construction	Domestic	0.00273224043715847
8923	Izaz	Tell Battal	2004-03-07	Construction	Domestic	0.00273224043715847
8924	Izaz	Tell Battal	2004-03-08	Construction	Domestic	0.00273224043715847
8925	Izaz	Tell Battal	2004-03-09	Construction	Domestic	0.00273224043715847
8926	Izaz	Tell Battal	2004-03-10	Construction	Domestic	0.00273224043715847
8927	Izaz	Tell Battal	2004-03-11	Construction	Domestic	0.00273224043715847
8928	Izaz	Tell Battal	2004-03-12	Construction	Domestic	0.00273224043715847
8929	Izaz	Tell Battal	2004-03-13	Construction	Domestic	0.00273224043715847
8930	Izaz	Tell Battal	2004-03-14	Construction	Domestic	0.00273224043715847
8931	Izaz	Tell Battal	2004-03-15	Construction	Domestic	0.00273224043715847
8932	Izaz	Tell Battal	2004-03-16	Construction	Domestic	0.00273224043715847
8933	Izaz	Tell Battal	2004-03-17	Construction	Domestic	0.00273224043715847
8934	Izaz	Tell Battal	2004-03-18	Construction	Domestic	0.00273224043715847
8935	Izaz	Tell Battal	2004-03-19	Construction	Domestic	0.00273224043715847
8936	Izaz	Tell Battal	2004-03-20	Construction	Domestic	0.00273224043715847
8937	Izaz	Tell Battal	2004-03-21	Construction	Domestic	0.00273224043715847
8938	Izaz	Tell Battal	2004-03-22	Construction	Domestic	0.00273224043715847
8939	Izaz	Tell Battal	2004-03-23	Construction	Domestic	0.00273224043715847
8940	Izaz	Tell Battal	2004-03-24	Construction	Domestic	0.00273224043715847
8941	Izaz	Tell Battal	2004-03-25	Construction	Domestic	0.00273224043715847
8942	Izaz	Tell Battal	2004-03-26	Construction	Domestic	0.00273224043715847
8943	Izaz	Tell Battal	2004-03-27	Construction	Domestic	0.00273224043715847
8944	Izaz	Tell Battal	2004-03-28	Construction	Domestic	0.00273224043715847
8945	Izaz	Tell Battal	2004-03-29	Construction	Domestic	0.00273224043715847
8946	Izaz	Tell Battal	2004-03-30	Construction	Domestic	0.00273224043715847
8947	Izaz	Tell Battal	2004-03-31	Construction	Domestic	0.00273224043715847
8948	Izaz	Tell Battal	2004-04-01	Construction	Domestic	0.00273224043715847
8949	Izaz	Tell Battal	2004-04-02	Construction	Domestic	0.00273224043715847
8950	Izaz	Tell Battal	2004-04-03	Construction	Domestic	0.00273224043715847
8951	Izaz	Tell Battal	2004-04-04	Construction	Domestic	0.00273224043715847
8952	Izaz	Tell Battal	2004-04-05	Construction	Domestic	0.00273224043715847
8953	Izaz	Tell Battal	2004-04-06	Construction	Domestic	0.00273224043715847
8954	Izaz	Tell Battal	2004-04-07	Construction	Domestic	0.00273224043715847
8955	Izaz	Tell Battal	2004-04-08	Construction	Domestic	0.00273224043715847
8956	Izaz	Tell Battal	2004-04-09	Construction	Domestic	0.00273224043715847
8957	Izaz	Tell Battal	2004-04-10	Construction	Domestic	0.00273224043715847
8958	Izaz	Tell Battal	2004-04-11	Construction	Domestic	0.00273224043715847
8959	Izaz	Tell Battal	2004-04-12	Construction	Domestic	0.00273224043715847
8960	Izaz	Tell Battal	2004-04-13	Construction	Domestic	0.00273224043715847
8961	Izaz	Tell Battal	2004-04-14	Construction	Domestic	0.00273224043715847
8962	Izaz	Tell Battal	2004-04-15	Construction	Domestic	0.00273224043715847
8963	Izaz	Tell Battal	2004-04-16	Construction	Domestic	0.00273224043715847
8964	Izaz	Tell Battal	2004-04-17	Construction	Domestic	0.00273224043715847
8965	Izaz	Tell Battal	2004-04-18	Construction	Domestic	0.00273224043715847
8966	Izaz	Tell Battal	2004-04-19	Construction	Domestic	0.00273224043715847
8967	Izaz	Tell Battal	2004-04-20	Construction	Domestic	0.00273224043715847
8968	Izaz	Tell Battal	2004-04-21	Construction	Domestic	0.00273224043715847
8969	Izaz	Tell Battal	2004-04-22	Construction	Domestic	0.00273224043715847
8970	Izaz	Tell Battal	2004-04-23	Construction	Domestic	0.00273224043715847
8971	Izaz	Tell Battal	2004-04-24	Construction	Domestic	0.00273224043715847
8972	Izaz	Tell Battal	2004-04-25	Construction	Domestic	0.00273224043715847
8973	Izaz	Tell Battal	2004-04-26	Construction	Domestic	0.00273224043715847
8974	Izaz	Tell Battal	2004-04-27	Construction	Domestic	0.00273224043715847
8975	Izaz	Tell Battal	2004-04-28	Construction	Domestic	0.00273224043715847
8976	Izaz	Tell Battal	2004-04-29	Construction	Domestic	0.00273224043715847
8977	Izaz	Tell Battal	2004-04-30	Construction	Domestic	0.00273224043715847
8978	Izaz	Tell Battal	2004-05-01	Construction	Domestic	0.00273224043715847
8979	Izaz	Tell Battal	2004-05-02	Construction	Domestic	0.00273224043715847
8980	Izaz	Tell Battal	2004-05-03	Construction	Domestic	0.00273224043715847
8981	Izaz	Tell Battal	2004-05-04	Construction	Domestic	0.00273224043715847
8982	Izaz	Tell Battal	2004-05-05	Construction	Domestic	0.00273224043715847
8983	Izaz	Tell Battal	2004-05-06	Construction	Domestic	0.00273224043715847
8984	Izaz	Tell Battal	2004-05-07	Construction	Domestic	0.00273224043715847
8985	Izaz	Tell Battal	2004-05-08	Construction	Domestic	0.00273224043715847
8986	Izaz	Tell Battal	2004-05-09	Construction	Domestic	0.00273224043715847
8987	Izaz	Tell Battal	2004-05-10	Construction	Domestic	0.00273224043715847
8988	Izaz	Tell Battal	2004-05-11	Construction	Domestic	0.00273224043715847
8989	Izaz	Tell Battal	2004-05-12	Construction	Domestic	0.00273224043715847
8990	Izaz	Tell Battal	2004-05-13	Construction	Domestic	0.00273224043715847
8991	Izaz	Tell Battal	2004-05-14	Construction	Domestic	0.00273224043715847
8992	Izaz	Tell Battal	2004-05-15	Construction	Domestic	0.00273224043715847
8993	Izaz	Tell Battal	2004-05-16	Construction	Domestic	0.00273224043715847
8994	Izaz	Tell Battal	2004-05-17	Construction	Domestic	0.00273224043715847
8995	Izaz	Tell Battal	2004-05-18	Construction	Domestic	0.00273224043715847
8996	Izaz	Tell Battal	2004-05-19	Construction	Domestic	0.00273224043715847
8997	Izaz	Tell Battal	2004-05-20	Construction	Domestic	0.00273224043715847
8998	Izaz	Tell Battal	2004-05-21	Construction	Domestic	0.00273224043715847
8999	Izaz	Tell Battal	2004-05-22	Construction	Domestic	0.00273224043715847
9000	Izaz	Tell Battal	2004-05-23	Construction	Domestic	0.00273224043715847
9001	Izaz	Tell Battal	2004-05-24	Construction	Domestic	0.00273224043715847
9002	Izaz	Tell Battal	2004-05-25	Construction	Domestic	0.00273224043715847
9003	Izaz	Tell Battal	2004-05-26	Construction	Domestic	0.00273224043715847
9004	Izaz	Tell Battal	2004-05-27	Construction	Domestic	0.00273224043715847
9005	Izaz	Tell Battal	2004-05-28	Construction	Domestic	0.00273224043715847
9006	Izaz	Tell Battal	2004-05-29	Construction	Domestic	0.00273224043715847
9007	Izaz	Tell Battal	2004-05-30	Construction	Domestic	0.00273224043715847
9008	Izaz	Tell Battal	2004-05-31	Construction	Domestic	0.00273224043715847
9009	Izaz	Tell Battal	2004-06-01	Construction	Domestic	0.00273224043715847
9010	Izaz	Tell Battal	2004-06-02	Construction	Domestic	0.00273224043715847
9011	Izaz	Tell Battal	2004-06-03	Construction	Domestic	0.00273224043715847
9012	Izaz	Tell Battal	2004-06-04	Construction	Domestic	0.00273224043715847
9013	Izaz	Tell Battal	2004-06-05	Construction	Domestic	0.00273224043715847
9014	Izaz	Tell Battal	2004-06-06	Construction	Domestic	0.00273224043715847
9015	Izaz	Tell Battal	2004-06-07	Construction	Domestic	0.00273224043715847
9016	Izaz	Tell Battal	2004-06-08	Construction	Domestic	0.00273224043715847
9017	Izaz	Tell Battal	2004-06-09	Construction	Domestic	0.00273224043715847
9018	Izaz	Tell Battal	2004-06-10	Construction	Domestic	0.00273224043715847
9019	Izaz	Tell Battal	2004-06-11	Construction	Domestic	0.00273224043715847
9020	Izaz	Tell Battal	2004-06-12	Construction	Domestic	0.00273224043715847
9021	Izaz	Tell Battal	2004-06-13	Construction	Domestic	0.00273224043715847
9022	Izaz	Tell Battal	2004-06-14	Construction	Domestic	0.00273224043715847
9023	Izaz	Tell Battal	2004-06-15	Construction	Domestic	0.00273224043715847
9024	Izaz	Tell Battal	2004-06-16	Construction	Domestic	0.00273224043715847
9025	Izaz	Tell Battal	2004-06-17	Construction	Domestic	0.00273224043715847
9026	Izaz	Tell Battal	2004-06-18	Construction	Domestic	0.00273224043715847
9027	Izaz	Tell Battal	2004-06-19	Construction	Domestic	0.00273224043715847
9028	Izaz	Tell Battal	2004-06-20	Construction	Domestic	0.00273224043715847
9029	Izaz	Tell Battal	2004-06-21	Construction	Domestic	0.00273224043715847
9030	Izaz	Tell Battal	2004-06-22	Construction	Domestic	0.00273224043715847
9031	Izaz	Tell Battal	2004-06-23	Construction	Domestic	0.00273224043715847
9032	Izaz	Tell Battal	2004-06-24	Construction	Domestic	0.00273224043715847
9033	Izaz	Tell Battal	2004-06-25	Construction	Domestic	0.00273224043715847
9034	Izaz	Tell Battal	2004-06-26	Construction	Domestic	0.00273224043715847
9035	Izaz	Tell Battal	2004-06-27	Construction	Domestic	0.00273224043715847
9036	Izaz	Tell Battal	2004-06-28	Construction	Domestic	0.00273224043715847
9037	Izaz	Tell Battal	2004-06-29	Construction	Domestic	0.00273224043715847
9038	Izaz	Tell Battal	2004-06-30	Construction	Domestic	0.00273224043715847
9039	Izaz	Tell Battal	2004-07-01	Construction	Domestic	0.00273224043715847
9040	Izaz	Tell Battal	2004-07-02	Construction	Domestic	0.00273224043715847
9041	Izaz	Tell Battal	2004-07-03	Construction	Domestic	0.00273224043715847
9042	Izaz	Tell Battal	2004-07-04	Construction	Domestic	0.00273224043715847
9043	Izaz	Tell Battal	2004-07-05	Construction	Domestic	0.00273224043715847
9044	Izaz	Tell Battal	2004-07-06	Construction	Domestic	0.00273224043715847
9045	Izaz	Tell Battal	2004-07-07	Construction	Domestic	0.00273224043715847
9046	Izaz	Tell Battal	2004-07-08	Construction	Domestic	0.00273224043715847
9047	Izaz	Tell Battal	2004-07-09	Construction	Domestic	0.00273224043715847
9048	Izaz	Tell Battal	2004-07-10	Construction	Domestic	0.00273224043715847
9049	Izaz	Tell Battal	2004-07-11	Construction	Domestic	0.00273224043715847
9050	Izaz	Tell Battal	2004-07-12	Construction	Domestic	0.00273224043715847
9051	Izaz	Tell Battal	2004-07-13	Construction	Domestic	0.00273224043715847
9052	Izaz	Tell Battal	2004-07-14	Construction	Domestic	0.00273224043715847
9053	Izaz	Tell Battal	2004-07-15	Construction	Domestic	0.00273224043715847
9054	Izaz	Tell Battal	2004-07-16	Construction	Domestic	0.00273224043715847
9055	Izaz	Tell Battal	2004-07-17	Construction	Domestic	0.00273224043715847
9056	Izaz	Tell Battal	2004-07-18	Construction	Domestic	0.00273224043715847
9057	Izaz	Tell Battal	2004-07-19	Construction	Domestic	0.00273224043715847
9058	Izaz	Tell Battal	2004-07-20	Construction	Domestic	0.00273224043715847
9059	Izaz	Tell Battal	2004-07-21	Construction	Domestic	0.00273224043715847
9060	Izaz	Tell Battal	2004-07-22	Construction	Domestic	0.00273224043715847
9061	Izaz	Tell Battal	2004-07-23	Construction	Domestic	0.00273224043715847
9062	Izaz	Tell Battal	2004-07-24	Construction	Domestic	0.00273224043715847
9063	Izaz	Tell Battal	2004-07-25	Construction	Domestic	0.00273224043715847
9064	Izaz	Tell Battal	2004-07-26	Construction	Domestic	0.00273224043715847
9065	Izaz	Tell Battal	2004-07-27	Construction	Domestic	0.00273224043715847
9066	Izaz	Tell Battal	2004-07-28	Construction	Domestic	0.00273224043715847
9067	Izaz	Tell Battal	2004-07-29	Construction	Domestic	0.00273224043715847
9068	Izaz	Tell Battal	2004-07-30	Construction	Domestic	0.00273224043715847
9069	Izaz	Tell Battal	2004-07-31	Construction	Domestic	0.00273224043715847
9070	Izaz	Tell Battal	2004-08-01	Construction	Domestic	0.00273224043715847
9071	Izaz	Tell Battal	2004-08-02	Construction	Domestic	0.00273224043715847
9072	Izaz	Tell Battal	2004-08-03	Construction	Domestic	0.00273224043715847
9073	Izaz	Tell Battal	2004-08-04	Construction	Domestic	0.00273224043715847
9074	Izaz	Tell Battal	2004-08-05	Construction	Domestic	0.00273224043715847
9075	Izaz	Tell Battal	2004-08-06	Construction	Domestic	0.00273224043715847
9076	Izaz	Tell Battal	2004-08-07	Construction	Domestic	0.00273224043715847
9077	Izaz	Tell Battal	2004-08-08	Construction	Domestic	0.00273224043715847
9078	Izaz	Tell Battal	2004-08-09	Construction	Domestic	0.00273224043715847
9079	Izaz	Tell Battal	2004-08-10	Construction	Domestic	0.00273224043715847
9080	Izaz	Tell Battal	2004-08-11	Construction	Domestic	0.00273224043715847
9081	Izaz	Tell Battal	2004-08-12	Construction	Domestic	0.00273224043715847
9082	Izaz	Tell Battal	2004-08-13	Construction	Domestic	0.00273224043715847
9083	Izaz	Tell Battal	2004-08-14	Construction	Domestic	0.00273224043715847
9084	Izaz	Tell Battal	2004-08-15	Construction	Domestic	0.00273224043715847
9085	Izaz	Tell Battal	2004-08-16	Construction	Domestic	0.00273224043715847
9086	Izaz	Tell Battal	2004-08-17	Construction	Domestic	0.00273224043715847
9087	Izaz	Tell Battal	2004-08-18	Construction	Domestic	0.00273224043715847
9088	Izaz	Tell Battal	2004-08-19	Construction	Domestic	0.00273224043715847
9089	Izaz	Tell Battal	2004-08-20	Construction	Domestic	0.00273224043715847
9090	Izaz	Tell Battal	2004-08-21	Construction	Domestic	0.00273224043715847
9091	Izaz	Tell Battal	2004-08-22	Construction	Domestic	0.00273224043715847
9092	Izaz	Tell Battal	2004-08-23	Construction	Domestic	0.00273224043715847
9093	Izaz	Tell Battal	2004-08-24	Construction	Domestic	0.00273224043715847
9094	Izaz	Tell Battal	2004-08-25	Construction	Domestic	0.00273224043715847
9095	Izaz	Tell Battal	2004-08-26	Construction	Domestic	0.00273224043715847
9096	Izaz	Tell Battal	2004-08-27	Construction	Domestic	0.00273224043715847
9097	Izaz	Tell Battal	2004-08-28	Construction	Domestic	0.00273224043715847
9098	Izaz	Tell Battal	2004-08-29	Construction	Domestic	0.00273224043715847
9099	Izaz	Tell Battal	2004-08-30	Construction	Domestic	0.00273224043715847
9100	Izaz	Tell Battal	2004-08-31	Construction	Domestic	0.00273224043715847
9101	Izaz	Tell Battal	2004-09-01	Construction	Domestic	0.00273224043715847
9102	Izaz	Tell Battal	2004-09-02	Construction	Domestic	0.00273224043715847
9103	Izaz	Tell Battal	2004-09-03	Construction	Domestic	0.00273224043715847
9104	Izaz	Tell Battal	2004-09-04	Construction	Domestic	0.00273224043715847
9105	Izaz	Tell Battal	2004-09-05	Construction	Domestic	0.00273224043715847
9106	Izaz	Tell Battal	2004-09-06	Construction	Domestic	0.00273224043715847
9107	Izaz	Tell Battal	2004-09-07	Construction	Domestic	0.00273224043715847
9108	Izaz	Tell Battal	2004-09-08	Construction	Domestic	0.00273224043715847
9109	Izaz	Tell Battal	2004-09-09	Construction	Domestic	0.00273224043715847
9110	Izaz	Tell Battal	2004-09-10	Construction	Domestic	0.00273224043715847
9111	Izaz	Tell Battal	2004-09-11	Construction	Domestic	0.00273224043715847
9112	Izaz	Tell Battal	2004-09-12	Construction	Domestic	0.00273224043715847
9113	Izaz	Tell Battal	2004-09-13	Construction	Domestic	0.00273224043715847
9114	Izaz	Tell Battal	2004-09-14	Construction	Domestic	0.00273224043715847
9115	Izaz	Tell Battal	2004-09-15	Construction	Domestic	0.00273224043715847
9116	Izaz	Tell Battal	2004-09-16	Construction	Domestic	0.00273224043715847
9117	Izaz	Tell Battal	2004-09-17	Construction	Domestic	0.00273224043715847
9118	Izaz	Tell Battal	2004-09-18	Construction	Domestic	0.00273224043715847
9119	Izaz	Tell Battal	2004-09-19	Construction	Domestic	0.00273224043715847
9120	Izaz	Tell Battal	2004-09-20	Construction	Domestic	0.00273224043715847
9121	Izaz	Tell Battal	2004-09-21	Construction	Domestic	0.00273224043715847
9122	Izaz	Tell Battal	2004-09-22	Construction	Domestic	0.00273224043715847
9123	Izaz	Tell Battal	2004-09-23	Construction	Domestic	0.00273224043715847
9124	Izaz	Tell Battal	2004-09-24	Construction	Domestic	0.00273224043715847
9125	Izaz	Tell Battal	2004-09-25	Construction	Domestic	0.00273224043715847
9126	Izaz	Tell Battal	2004-09-26	Construction	Domestic	0.00273224043715847
9127	Izaz	Tell Battal	2004-09-27	Construction	Domestic	0.00273224043715847
9128	Izaz	Tell Battal	2004-09-28	Construction	Domestic	0.00273224043715847
9129	Izaz	Tell Battal	2004-09-29	Construction	Domestic	0.00273224043715847
9130	Izaz	Tell Battal	2004-09-30	Construction	Domestic	0.00273224043715847
9131	Izaz	Tell Battal	2004-10-01	Construction	Domestic	0.00273224043715847
9132	Izaz	Tell Battal	2004-10-02	Construction	Domestic	0.00273224043715847
9133	Izaz	Tell Battal	2004-10-03	Construction	Domestic	0.00273224043715847
9134	Izaz	Tell Battal	2004-10-04	Construction	Domestic	0.00273224043715847
9135	Izaz	Tell Battal	2004-10-05	Construction	Domestic	0.00273224043715847
9136	Izaz	Tell Battal	2004-10-06	Construction	Domestic	0.00273224043715847
9137	Izaz	Tell Battal	2004-10-07	Construction	Domestic	0.00273224043715847
9138	Izaz	Tell Battal	2004-10-08	Construction	Domestic	0.00273224043715847
9139	Izaz	Tell Battal	2004-10-09	Construction	Domestic	0.00273224043715847
9140	Izaz	Tell Battal	2004-10-10	Construction	Domestic	0.00273224043715847
9141	Izaz	Tell Battal	2004-10-11	Construction	Domestic	0.00273224043715847
9142	Izaz	Tell Battal	2004-10-12	Construction	Domestic	0.00273224043715847
9143	Izaz	Tell Battal	2004-10-13	Construction	Domestic	0.00273224043715847
9144	Izaz	Tell Battal	2004-10-14	Construction	Domestic	0.00273224043715847
9145	Izaz	Tell Battal	2004-10-15	Construction	Domestic	0.00273224043715847
9146	Izaz	Tell Battal	2004-10-16	Construction	Domestic	0.00273224043715847
9147	Izaz	Tell Battal	2004-10-17	Construction	Domestic	0.00273224043715847
9148	Izaz	Tell Battal	2004-10-18	Construction	Domestic	0.00273224043715847
9149	Izaz	Tell Battal	2004-10-19	Construction	Domestic	0.00273224043715847
9150	Izaz	Tell Battal	2004-10-20	Construction	Domestic	0.00273224043715847
9151	Izaz	Tell Battal	2004-10-21	Construction	Domestic	0.00273224043715847
9152	Izaz	Tell Battal	2004-10-22	Construction	Domestic	0.00273224043715847
